"Story","Title","Result","Date","Stability","Duration (s)"
"Update Setting","As an admin I can't update setting if I don't fill in the email request","SUCCESS","2023-12-20T03:57:38.715078+07:00[Asia/Jakarta]","0.0","1.21"
"Update Setting","As an admin I can't update setting if I don't fill in the password request","SUCCESS","2023-12-20T03:57:39.939045+07:00[Asia/Jakarta]","0.0","1.23"
"Get History Transaction Data","As an admin I can get history transaction data with a valid path","SUCCESS","2023-12-20T03:57:41.184874+07:00[Asia/Jakarta]","0.0","1.92"
"Get History Transaction Data","As an admin I can't get history transaction data without path","SUCCESS","2023-12-20T03:57:43.121337+07:00[Asia/Jakarta]","0.0","1.14"
"Get Transaction Detail","As an admin I can get transaction detail with a valid path","SUCCESS","2023-12-20T03:57:44.270699+07:00[Asia/Jakarta]","0.0","1.99"
"Get Transaction Detail","As an admin I can't get transaction detail without path","SUCCESS","2023-12-20T03:57:46.278049+07:00[Asia/Jakarta]","0.0","1.13"
"Transaction Approved","As an admin I can transaction approved with a valid path","SUCCESS","2023-12-20T03:57:47.413586+07:00[Asia/Jakarta]","0.0","3.4"
"Transaction Approved","As an admin I can't transaction approved without path","SUCCESS","2023-12-20T03:57:50.834661+07:00[Asia/Jakarta]","0.0","1.16"
"Transaction Approved","As an admin I can't transaction approved with invalid transaction ID","SUCCESS","2023-12-20T03:57:52.006487+07:00[Asia/Jakarta]","0.0","1.37"
"Transaction Approved","As an admin I can't transaction approved if the transaction ID has previously been made","SUCCESS","2023-12-20T03:57:53.389335+07:00[Asia/Jakarta]","0.0","1.79"
"Transaction Rejected","As an admin I can transaction rejected with a valid path","SUCCESS","2023-12-20T03:57:55.20976+07:00[Asia/Jakarta]","0.0","2.38"
"Transaction Rejected","As an admin I can't transaction rejected without path","SUCCESS","2023-12-20T03:57:57.61167+07:00[Asia/Jakarta]","0.0","1.27"
"Transaction Rejected","As an admin I can't transaction rejected with invalid transaction ID","SUCCESS","2023-12-20T03:57:58.908528+07:00[Asia/Jakarta]","0.0","1.21"
"Transaction Rejected","As an admin I can't transaction rejected if the transaction ID has previously been made","SUCCESS","2023-12-20T03:58:00.153856+07:00[Asia/Jakarta]","0.0","1.58"
"Get Payment Schema","As a user I can get payment schema with a valid path","SUCCESS","2023-12-20T03:58:01.758764+07:00[Asia/Jakarta]","0.0","1.21"
"Get Payment Schema","As a user I can't get payment schema without path","SUCCESS","2023-12-20T03:58:02.984002+07:00[Asia/Jakarta]","0.0","1.09"
"Rental Application","As a user I can rental application with a valid path","SUCCESS","2023-12-20T03:58:04.098661+07:00[Asia/Jakarta]","0.0","1.77"
"Rental Application","As a user I can't rental application without path","SUCCESS","2023-12-20T03:58:05.877086+07:00[Asia/Jakarta]","0.0","1.1"
"Rental Application","As a user I can't rental application if I don't fill in the rental application request","SUCCESS","2023-12-20T03:58:06.993388+07:00[Asia/Jakarta]","0.0","1.13"
"Rental Application","As a user I can't rental application if the submission date is less than the current date","SUCCESS","2023-12-20T03:58:08.138857+07:00[Asia/Jakarta]","0.0","1.29"
"Login User","As a user I can login with a valid credentials","SUCCESS","2023-12-20T03:58:09.468153+07:00[Asia/Jakarta]","0.0","1.13"
"Login User","As a user I can't login without path","SUCCESS","2023-12-20T03:58:10.607461+07:00[Asia/Jakarta]","0.0","0.24"
"Login User","As a user I can't login if I don't fill in the login request","SUCCESS","2023-12-20T03:58:10.855364+07:00[Asia/Jakarta]","0.0","0.18"
"Login User","As a user I can't login if I don't fill in the email request","SUCCESS","2023-12-20T03:58:11.040736+07:00[Asia/Jakarta]","0.0","0.2"
"Login User","As a user I can't login if I don't fill in the password request","SUCCESS","2023-12-20T03:58:11.247551+07:00[Asia/Jakarta]","0.0","0.2"
"Login User","As a user I can't login with an invalid email","SUCCESS","2023-12-20T03:58:11.459237+07:00[Asia/Jakarta]","0.0","0.31"
"Login User","As a user I can't login with an invalid password","SUCCESS","2023-12-20T03:58:11.78532+07:00[Asia/Jakarta]","0.0","0.81"
"Register User","As a new user I can register by filling a valid data","SUCCESS","2023-12-20T03:58:12.622528+07:00[Asia/Jakarta]","0.0","4.55"
"Register User","As a new user I can't register without path","SUCCESS","2023-12-20T03:58:17.202888+07:00[Asia/Jakarta]","0.0","0.22"
"Register User","As a new user I can't register if I don't fill in the register request","SUCCESS","2023-12-20T03:58:17.434401+07:00[Asia/Jakarta]","0.0","0.22"
"Register User","As a new user I can't register if I don't fill in the username request","SUCCESS","2023-12-20T03:58:17.687914+07:00[Asia/Jakarta]","0.0","0.22"
"Register User","As a new user I can't register if I don't fill in the email request","SUCCESS","2023-12-20T03:58:17.918461+07:00[Asia/Jakarta]","0.0","0.4"
"Register User","As a new user I can't register if I don't fill in the password request","SUCCESS","2023-12-20T03:58:18.341692+07:00[Asia/Jakarta]","0.0","0.22"
"Register User","As a new user I can't register if I fill in email already regist in database","SUCCESS","2023-12-20T03:58:18.586061+07:00[Asia/Jakarta]","0.0","0.31"
"Register User","As a new user I can't register if the email request format is not appropriate (e.g.","SUCCESS","2023-12-20T03:58:18.922029+07:00[Asia/Jakarta]","0.0","0.2"
"Resend OTP","As a user I can resend OTP with a valid email","SUCCESS","2023-12-20T03:58:19.148084+07:00[Asia/Jakarta]","0.0","3.07"
"Resend OTP","As a user I can't resend OTP without path","SUCCESS","2023-12-20T03:58:22.237481+07:00[Asia/Jakarta]","0.0","0.22"
"Resend OTP","As a user I can't resend OTP if I don't fill in the resend OTP request","SUCCESS","2023-12-20T03:58:22.479269+07:00[Asia/Jakarta]","0.0","0.23"
"Resend OTP","As a user I can't resend OTP with an invalid email","SUCCESS","2023-12-20T03:58:22.735605+07:00[Asia/Jakarta]","0.0","0.33"
"Chatbot","As a user I can chatbot with a valid path","SUCCESS","2023-12-20T03:58:23.088287+07:00[Asia/Jakarta]","0.0","3.32"
"Chatbot","As a user I can't chatbot without path","SUCCESS","2023-12-20T03:58:26.418758+07:00[Asia/Jakarta]","0.0","1.15"
"Chatbot","As a user I can't use chatbot if I don't fill in the chatbot request","SUCCESS","2023-12-20T03:58:27.590811+07:00[Asia/Jakarta]","0.0","1.17"
"Get All Warehouse","As a user I can get all warehouse with a valid path","SUCCESS","2023-12-20T03:58:28.779772+07:00[Asia/Jakarta]","0.0","1.85"
"Get All Warehouse","As a user I can't get all warehouse without path","SUCCESS","2023-12-20T03:58:30.642328+07:00[Asia/Jakarta]","0.0","1.04"
"Get User Info","As a user I can get user profile data with a valid path","SUCCESS","2023-12-20T03:58:31.70513+07:00[Asia/Jakarta]","0.0","1.67"
"Get User Info","As a user I can't get user profile data with an invalid path","SUCCESS","2023-12-20T03:58:33.385603+07:00[Asia/Jakarta]","0.0","1.08"
"Get Warehouse By ID","As a user I can get warehouse by ID with a valid path","FAILURE","2023-12-20T03:58:34.488983+07:00[Asia/Jakarta]","0.0","2.11"
"Get Warehouse By ID","As a user I can't get warehouse by ID without path","SUCCESS","2023-12-20T03:58:36.675355+07:00[Asia/Jakarta]","0.0","1.0"
"Get Warehouse By ID","As a user I can't get warehouse data with an invalid ID (by entering the ID numbers, letters & symbols at the same time)","SUCCESS","2023-12-20T03:58:37.684923+07:00[Asia/Jakarta]","0.0","1.25"
"Get Warehouse By ID","As a user I can't get warehouse data with an invalid ID (by entering an ID number that does not yet exist in the database)","SUCCESS","2023-12-20T03:58:38.944823+07:00[Asia/Jakarta]","0.0","1.31"
"Create New Favorite","As a user I can create new favorite with a valid path","SUCCESS","2023-12-20T03:58:40.28324+07:00[Asia/Jakarta]","0.0","1.75"
"Create New Favorite","As a user I can't create new favorite without path","SUCCESS","2023-12-20T03:58:42.068397+07:00[Asia/Jakarta]","0.0","1.03"
"Create New Favorite","As a user I can't create new favorite if I don't fill in the create new favorite request","SUCCESS","2023-12-20T03:58:43.113421+07:00[Asia/Jakarta]","0.0","1.16"
"Delete Favorite By ID","As a user I can delete favorite by ID with a valid path","SUCCESS","2023-12-20T03:58:44.296679+07:00[Asia/Jakarta]","0.0","1.44"
"Delete Favorite By ID","As a user I can't delete favorite by ID without path","SUCCESS","2023-12-20T03:58:45.750812+07:00[Asia/Jakarta]","0.0","1.1"
"Delete Favorite By ID","As a user I can't delete favorite by ID with invalid ID","SUCCESS","2023-12-20T03:58:46.868864+07:00[Asia/Jakarta]","0.0","1.27"
"Get List Favorite","As a user I can get list favorite with a valid path","SUCCESS","2023-12-20T03:58:48.165523+07:00[Asia/Jakarta]","0.0","2.15"
"Get List Favorite","As a user I can't get list favorite without path","SUCCESS","2023-12-20T03:58:50.326261+07:00[Asia/Jakarta]","0.0","1.17"
"Get Bank Virtual Account","As a user I can get bank virtual account with a valid path","SUCCESS","2023-12-20T03:58:51.503421+07:00[Asia/Jakarta]","0.0","1.56"
"Get Bank Virtual Account","As a user I can't get bank virtual account without path","SUCCESS","2023-12-20T03:58:53.077438+07:00[Asia/Jakarta]","0.0","1.05"
"Get Payment Method","As a user I can get payment method with a valid path","SUCCESS","2023-12-20T03:58:54.140644+07:00[Asia/Jakarta]","0.0","1.15"
"Get Payment Method","As a user I can't get payment method without path","SUCCESS","2023-12-20T03:58:55.297441+07:00[Asia/Jakarta]","0.0","1.06"
"Payment Checkout","As a user I can payment checkout with a valid path","SUCCESS","2023-12-20T03:58:56.387123+07:00[Asia/Jakarta]","0.0","5.42"
"Payment Checkout","As a user I can't payment checkout without path","SUCCESS","2023-12-20T03:59:01.824933+07:00[Asia/Jakarta]","0.0","1.21"
"Payment Checkout","As a user I can't payment checkout if I don't fill in the payment checkout request","SUCCESS","2023-12-20T03:59:03.057201+07:00[Asia/Jakarta]","0.0","1.09"
"Payment Checkout","As a user I can't payment checkout if I don't fill in the payment method ID request","SUCCESS","2023-12-20T03:59:04.168252+07:00[Asia/Jakarta]","0.0","1.15"
"Payment Checkout","As a user I can't payment checkout if I don't fill in the installment ID request","SUCCESS","2023-12-20T03:59:05.336218+07:00[Asia/Jakarta]","0.0","1.02"
"Payment Checkout","As a user I can't payment checkout if I don't fill in the data payment bank code request","SUCCESS","2023-12-20T03:59:06.371776+07:00[Asia/Jakarta]","0.0","1.23"
"Payment Checkout","As a user I can't payment checkout if the installment ID payment has previously been made","SUCCESS","2023-12-20T03:59:07.615506+07:00[Asia/Jakarta]","0.0","1.57"
"Get Avatar","As a user I can get avatar data with a valid path","SUCCESS","2023-12-20T03:59:09.200649+07:00[Asia/Jakarta]","0.0","1.19"
"Get Avatar","As a user I can't get avatar data with an invalid path","SUCCESS","2023-12-20T03:59:10.401052+07:00[Asia/Jakarta]","0.0","1.16"
"Get Profile","As a user I can get profile with a valid path","SUCCESS","2023-12-20T03:59:11.572076+07:00[Asia/Jakarta]","0.0","1.82"
"Get Profile","As a user I can't get profile without path","SUCCESS","2023-12-20T03:59:13.397136+07:00[Asia/Jakarta]","0.0","1.21"
"Update Email","As a user I can't update email without path","SUCCESS","2023-12-20T03:59:14.624061+07:00[Asia/Jakarta]","0.0","1.14"
"Update Email","As a user I can't update email if I don't fill in the update email request","SUCCESS","2023-12-20T03:59:15.778758+07:00[Asia/Jakarta]","0.0","1.14"
"Update Email","As a user I can't update email if I fill in email already regist in database","SUCCESS","2023-12-20T03:59:16.937222+07:00[Asia/Jakarta]","0.0","1.22"
"Update Email","As a user I can't update email if the email request format is not appropriate (e.g.","SUCCESS","2023-12-20T03:59:18.17878+07:00[Asia/Jakarta]","0.0","1.01"
"Update Photo Profile","As a user I can update photo profile with a valid path","SUCCESS","2023-12-20T03:59:19.21543+07:00[Asia/Jakarta]","0.0","1.5"
"Update Photo Profile","As a user I can't update photo profile without path","SUCCESS","2023-12-20T03:59:20.726302+07:00[Asia/Jakarta]","0.0","1.07"
"Update Photo Profile","As a user I can't update photo profile if I don't fill in the update photo profile request","SUCCESS","2023-12-20T03:59:21.819965+07:00[Asia/Jakarta]","0.0","1.13"
"Update Username","As a user I can update username with a valid path","SUCCESS","2023-12-20T03:59:22.974793+07:00[Asia/Jakarta]","0.0","1.5"
"Update Username","As a user I can't update username without path","SUCCESS","2023-12-20T03:59:24.495433+07:00[Asia/Jakarta]","0.0","1.28"
"Update Username","As a user I can't update username if I don't fill in the update username request","SUCCESS","2023-12-20T03:59:25.791279+07:00[Asia/Jakarta]","0.0","1.06"
"Upload Photo","As a user I can upload photo with a valid path","SUCCESS","2023-12-20T03:59:26.878247+07:00[Asia/Jakarta]","0.0","3.89"
"Upload Photo","As a user I can't upload photo without path","SUCCESS","2023-12-20T03:59:30.782649+07:00[Asia/Jakarta]","0.0","0.97"
"Upload Photo","As a user I can't upload photo if I don't fill in the upload photo request","SUCCESS","2023-12-20T03:59:31.773973+07:00[Asia/Jakarta]","0.0","1.09"
"Upload Photo","As a user I can't upload photo if the photo request format is not appropriate (e.g. other than","SUCCESS","2023-12-20T03:59:32.881713+07:00[Asia/Jakarta]","0.0","1.27"
"Upload Photo","As a user I can't upload photo if size more than 5 MB","SUCCESS","2023-12-20T03:59:34.160653+07:00[Asia/Jakarta]","0.0","33.07"
"Get All District","As a user I can get all district data with a valid path","SUCCESS","2023-12-20T04:00:07.241935+07:00[Asia/Jakarta]","0.0","0.47"
"Get All District","As a user I can't get all district data with an invalid path","SUCCESS","2023-12-20T04:00:07.720751+07:00[Asia/Jakarta]","0.0","0.23"
"Get All Province","As a user I can get all province data with a valid path","SUCCESS","2023-12-20T04:00:07.96031+07:00[Asia/Jakarta]","0.0","0.32"
"Get All Province","As a user I can't get all province data with an invalid path","SUCCESS","2023-12-20T04:00:08.285112+07:00[Asia/Jakarta]","0.0","0.17"
"Get All Regency","As a user I can get all regency data with a valid path","SUCCESS","2023-12-20T04:00:08.470805+07:00[Asia/Jakarta]","0.0","0.43"
"Get All Regency","As a user I can't get all regency data with an invalid path","SUCCESS","2023-12-20T04:00:08.912362+07:00[Asia/Jakarta]","0.0","0.22"
"Register Data User","As a user I can register data user with a valid input","SUCCESS","2023-12-20T04:00:09.142199+07:00[Asia/Jakarta]","0.0","0.82"
"Register Data User","As a user I can't register data user without path","SUCCESS","2023-12-20T04:00:09.975943+07:00[Asia/Jakarta]","0.0","0.2"
"Register Data User","As a user I can't register data user if I don't fill in the register data user request","SUCCESS","2023-12-20T04:00:10.188926+07:00[Asia/Jakarta]","0.0","0.2"
"Register Data User","As a user I can't register data user with an invalid email","SUCCESS","2023-12-20T04:00:10.396875+07:00[Asia/Jakarta]","0.0","0.31"
"Get Installment List","As a user I can get installment list with a valid path","SUCCESS","2023-12-20T04:00:10.715779+07:00[Asia/Jakarta]","0.0","1.39"
"Get Installment List","As a user I can't get installment list without path","SUCCESS","2023-12-20T04:00:12.113414+07:00[Asia/Jakarta]","0.0","1.22"
"Get My Warehouse Rental","As a user I can get my warehouse rental with a valid path","SUCCESS","2023-12-20T04:00:13.35009+07:00[Asia/Jakarta]","0.0","2.06"
"Get My Warehouse Rental","As a user I can't get my warehouse rental without path","SUCCESS","2023-12-20T04:00:15.422394+07:00[Asia/Jakarta]","0.0","1.19"
"Get My Warehouse Submitted","As a user I can get my warehouse submitted with a valid path","SUCCESS","2023-12-20T04:00:16.638677+07:00[Asia/Jakarta]","0.0","2.03"
"Get My Warehouse Submitted","As a user I can't get my warehouse submitted without path","SUCCESS","2023-12-20T04:00:18.682681+07:00[Asia/Jakarta]","0.0","1.23"
"Get Transaction Info","As a user I can get transaction info with a valid path","SUCCESS","2023-12-20T04:00:19.929219+07:00[Asia/Jakarta]","0.0","1.59"
"Get Transaction Info","As a user I can't get transaction info without path","SUCCESS","2023-12-20T04:00:21.530705+07:00[Asia/Jakarta]","0.0","1.31"
